ID	LineA_1	LineA_2	LineA_3	LineA_4	LineA_5	LineB_1	LineB_2	LineB_3	LineB_4	LineB_5	LineB_6	LineB_7	LineB_8	LineB_9	LineB_10
ENSG00000199482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199483	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199488	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000199489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199512	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000199514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199529	25	1	34	36	104	18	47	10	16	0	0	14	10	8	3
ENSG00000199530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199535	7	0	0	0	0	3	0	0	0	0	0	1	0	0	0
ENSG00000199536	21	0	2	0	2	136	55	47	198	175	97	30	5	11	14
ENSG00000199540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199545	115	182	33	81	13	66	50	36	0	37	2	23	0	55	13
ENSG00000199546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199552	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199564	2	1	3	52	4	0	48	0	0	0	0	0	0	0	0
ENSG00000199565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199567	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000199568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199572	130	65	16	172	117	128	89	73	1	75	106	72	0	55	48
ENSG00000199574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199577	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000199580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199585	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199592	0	0	0	0	0	19	13	0	1	11	30	1	10	0	30
ENSG00000199593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199598	0	0	20	0	0	0	0	0	0	22	0	0	0	0	1
ENSG00000199601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199605	0	12	0	0	0	6	11	3	4	27	0	0	0	1	0
ENSG00000199609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199622	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000199626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199627	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000199629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199630	27	14	0	41	2	3	5	31	1	7	0	10	0	7	4
ENSG00000199631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199633	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000199634	18	22	0	0	0	17	1	10	379	0	0	45	1	37	2
ENSG00000199635	0	42	0	0	0	0	0	1	1	0	1	0	0	0	1
ENSG00000199636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199676	0	0	9	0	0	0	2	0	25	3	9	0	0	1	3
ENSG00000199677	2	0	1	0	0	45	76	57	26	34	12	43	2	43	5
ENSG00000199678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199695	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0
ENSG00000199697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199698	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1
ENSG00000199700	80	199	51	39	31	215	109	511	144	208	262	247	33	352	291
ENSG00000199701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199704	0	0	46	2	52	0	3	21	0	13	0	24	1	19	16
ENSG00000199705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199710	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ENSG00000199711	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ENSG00000199712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199715	0	14	0	15	7	0	0	0	0	0	0	0	0	0	0
ENSG00000199716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199719	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
ENSG00000199727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199751	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
ENSG00000199753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199756	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000199762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199780	2	0	3	5	0	0	52	1	0	4	0	193	1	70	29
ENSG00000199781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199785	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000199786	1	0	0	2	0	4	25	0	145	13	24	5	0	0	32
ENSG00000199787	0	4	5	0	10	4	129	177	149	47	11	127	1	42	165
ENSG00000199788	22	72	33	1	5	40	5	80	133	93	22	2	0	44	1
ENSG00000199790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199812	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199814	0	0	0	0	0	0	1	0	0	0	2	9	0	0	0
ENSG00000199815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199831	0	0	0	0	0	20	0	0	0	3	0	0	0	0	0
ENSG00000199832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199843	16	0	0	2	13	15	2	47	4	60	0	2	10	1	27
ENSG00000199845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199851	0	0	1	0	0	0	0	0	0	0	0	0	66	0	0
ENSG00000199855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199859	0	0	0	0	0	0	0	8	4	0	1	10	0	0	0
ENSG00000199862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199867	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSG00000199870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199874	0	0	0	2	32	1	0	1	0	0	0	0	0	0	0
ENSG00000199875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199876	7	0	0	1	1	10	0	0	1	1	9	0	0	0	0
ENSG00000199878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199880	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
ENSG00000199881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199895	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSG00000199899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199900	68	6	2	19	2	33	10	14	184	64	0	2	48	4	5
ENSG00000199901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199906	0	0	0	0	0	0	0	0	0	0	0	8	0	24	0
ENSG00000199910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199911	2	0	0	4	0	31	12	0	0	0	0	0	0	15	0
ENSG00000199912	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0
ENSG00000199913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199940	30	27	32	0	0	3	0	13	0	25	0	3	1	72	41
ENSG00000199942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199953	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0
ENSG00000199959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199960	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000199961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199990	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000199994	1	4	20	0	3	8	7	3	0	6	0	0	1	0	0
ENSG00000200003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200026	0	0	1	0	0	0	4	0	0	3	0	0	0	1	0
ENSG00000200028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200029	17	0	72	2	12	0	3	2	2	5	11	3	0	0	1
ENSG00000200033	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000200034	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000200036	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000200037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200057	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000200058	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000200059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200065	2	1	24	0	2	2	2	0	0	1	1	0	3	0	0
ENSG00000200066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200072	16	10	13	75	131	22	106	104	0	13	1	40	0	34	111
ENSG00000200075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200079	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ENSG00000200084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200087	0	0	0	0	0	0	1	0	226	0	9	0	0	0	0
ENSG00000200089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200095	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
ENSG00000200097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200108	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000200112	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000200113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200115	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000200118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200120	42	12	3	74	16	65	50	1	0	5	35	42	9	8	27
ENSG00000200121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200132	0	0	0	0	3	15	7	3	0	0	25	5	10	28	22
ENSG00000200135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200138	4	6	0	16	4	0	0	1	0	0	0	0	0	0	2
ENSG00000200139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200152	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0
ENSG00000200153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200169	0	5	1	0	0	16	44	96	7	74	0	22	1	119	18
ENSG00000200170	0	0	13	17	18	1	3	3	0	2	0	0	5	0	0
ENSG00000200171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200179	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ENSG00000200181	0	3	84	0	99	31	13	211	29	42	119	179	29	121	124
ENSG00000200183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200206	1	0	5	0	11	0	4	0	12	6	0	0	0	1	1
ENSG00000200208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200213	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
ENSG00000200215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200218	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0
ENSG00000200220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200224	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ENSG00000200225	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000200227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200235	1	0	3	0	0	27	0	0	1	1	4	0	0	9	0
ENSG00000200237	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
ENSG00000200238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000200243	0	8	0	25	54	0	0	0	0	0	0	0	0	0	0
ENSG00000200246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200247	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200248	22	28	3	9	1	25	109	25	7	15	0	78	3	86	29
ENSG00000200250	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200252	32	10	47	9	1	67	5	0	43	3	5	39	357	34	20
ENSG00000200253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200267	22	1	6	22	6	0	0	0	0	0	0	0	0	0	1
ENSG00000200269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
